"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"11","many","video","hour","image","little","lot","city","blasio","nonessential","say","murphy","blasio","de","monitor","governor","tribe","governor","order","city","gov","new","blasio","require","miamidade","mask","state","citation","governor","andrew","local","governor","iowa","allow","gelber","capacity","governor","citys","county","gov","public","governor","state","bill","new","governor","governor","maine","cuomo","team","announce","blasio","delay","positivity","stadium","sport","bar","sister","two","venue","permit","next","air","bar","mayor","quarantine","game","distance","curfew","facility","allow","outdoor","will","health","service","may","pfizer","report","trial","receive"
"12","video","shanghai","home","face","cuomo","like","show","mayor","store","desantis","black","de","wear","conference","de","mask","mayor","andrew","new","say","blasio","texas","desantis","mask","de","say","violation","cuomo","state","face","tuesday","order","sept","order","organizer","county","de","positivity","county","order","roll","say","county","positivity","test","education","bill","edwards","staff","schedule","positive","organizer","sport","governor","gov","positivity","surprise","draw","sport","sport","uk","outdoor","monday","de","like","gov","citizen","broadway","must","department","group","plan","immediately","fan","mean","ability","follow","company","full"
"13","since","open","worry","everything","cnn","train","york","close","restaurant","county","say","school","order","city","andrew","blasio","reopen","reopen","reopen","reopen","state","de","mask","say","miami","face","bar","state","new","office","new","york","order","resident","countdown","de","new","allow","require","travel","court","san","capacity","rate","state","state","block","cough","among","school","contact","festival","yorker","de","venue","de","japan","jersey","public","allow","test","business","set","california","twin","restaurant","anyone","travel","mask","restaurant","law","transportation","protocol","new","coronavirus","able","increase","process","supplemental"
"14","worry","eat","friend","experience","source","large","park","store","issue","issue","new","jersey","blasio","governor","park","checkpoint","texas","state","de","threshold","reopen","say","say","executive","people","travel","cuomo","rate","face","area","rule","reopen","seat","gov","event","blasio","rate","cuomo","reopen","conference","public","navajo","california","average","west","learn","say","wife","club","league","due","new","andrew","dine","athlete","blasio","put","eight","quarantine","maximum","outdoor","allow","will","travel","flight","may","return","open","travel","release","will","government","office","region","travel","abroad","dos","probably","statement"
"15","tell","buy","let","challenge","airport","policy","studio","business","close","florida","press","reopen","distance","de","blasio","frazier","city","dc","protest","conference","city","abbott","weekend","texas","governor","numb","require","three","today","mandatory","must","city","remain","park","move","cluster","governor","hotspot","church","charge","west","sevenday","area","admit","say","keep","oklahoma","widespread","postpone","blasio","club","consider","game","club","nfl","gov","go","sport","schedule","passenger","restriction","contact","line","will","limit","return","enter","york","festival","june","include","new","allow","official","will","access","adverse","review","emergency"
"16","read","mask","baby","home","good","change","inside","takeout","stayhome","blasio","distance","conference","raimondo","phase","distance","sioux","mental","washington","restaurant","news","de","edwards","kemp","desantis","new","christi","reopen","de","hampshire","andrew","age","governor","police","county","audience","gov","state","say","enforcement","add","people","gathering","student","gov","will","capacity","ecumen","new","personnel","player","player","smoker","appointment","olympic","super","play","pm","red","occupancy","air","provider","delta","may","angeles","travel","organizer","quarantine","bowser","negative","outdoor","accord","office","announce","tweet","accord","account","drug","dr","drug"
"17","around","even","delivery","angeles","normal","swab","rochelle","governor","florida","murphy","resident","business","covering","say","say","pass","park","bar","state","bill","statewide","cuomo","miamidade","rate","news","nueces","city","guideline","michigan","city","gov","new","lamont","business","release","neighborhood","gov","new","sevenday","require","church","el","citys","zone","keep","person","katz","information","result","nyc","billion","star","bill","new","stadium","release","place","recent","warn","county","family","test","board","los","enter","begin","curfew","may","release","increase","mass","accord","remain","fully","fully","across","event","full","manufacture"
"18","wait","composite","small","life","screening","take","will","city","andrew","business","louisiana","murphy","florida","wear","beshear","county","gym","department","news","citys","murphy","desantis","mandate","suarez","go","covering","hotel","requirement","issue","outdoor","indoor","will","zone","visitor","celebration","capacity","business","island","area","judge","virginia","california","learn","parade","open","new","capacity","quarantine","mayor","due","bill","frustration","restaurant","blasio","celebrate","york","rule","closure","hour","de","website","will","economy","baseball","capacity","italy","lift","order","event","seat","regard","department","release","death","additional","act","us","food","trial"
"19","even","drone","city","street","trade","reason","dine","resort","executive","store","statewide","city","require","face","mayor","california","stake","murphy","hospitalization","state","abbott","louisiana","will","reopen","rate","ago","outdoor","office","whitmer","chicago","per","outdoor","must","letter","wear","restaurant","capacity","nine","threshold","north","concern","hospital","sevenday","bill","student","approximately","funeral","carrier","new","brooklyn","stadium","olympic","indoor","sport","positivity","andrew","allow","california","close","new","able","religious","seat","black","australia","governor","morrison","venue","korea","card","murphy","summer","order","say","already","action","johnsons","year","application"
"20","inside","keep","university","los","news","capability","continue","gym","desantis","city","stayhome","stayhome","statewide","airport","new","visitor","arrest","county","say","percentage","bill","hospitalization","issue","positivity","number","grant","officer","business","grant","citys","regional","mandate","city","de","indoor","reopen","blasio","guest","say","california","fine","increase","andrew","resident","reopen","announce","bed","sneeze","school","contact","return","food","capacity","event","bowl","announce","close","close","limit","reopen","event","festival","de","airport","uae","require","cuomo","show","dc","bar","limit","release","new","canadian","decide","activate","update","johnson","biologic"
"21","can","hard","decision","hotel","safe","rapid","drive","casino","effect","conference","sign","news","economy","stayhome","saturday","arrest","across","tweet","county","test","hospitalization","order","public","mandate","statewide","business","covering","blasio","georgia","bear","jersey","per","capacity","restaurant","part","cuomo","spot","fine","bar","transmission","level","murphy","rise","hospital","rural","plan","worker","initiative","student","premier","site","cancel","will","jersey","reopen","allow","social","variant","mayor","theater","need","mark","californians","summer","rhode","quarantine","arrival","test","attendee","permit","vaccination","day","distance","executive","friend","actively","food","next","cnn"
"22","shanghai","day","see","charge","even","suit","organizer","food","governor","executive","mayor","go","murphy","mayor","reopen","cheyenne","preakness","rule","mobile","spike","violate","pause","pause","news","wear","county","industry","covering","bill","must","york","must","event","mass","turn","mask","enforcement","capacity","resident","patient","justice","nurse","travel","add","note","zone","new","minnesota","manchester","support","safety","appointment","governor","state","andrew","nba","state","will","will","can","monday","indoor","passenger","day","service","test","tourism","new","visitor","home","indoor","require","hogan","human","gathering","acute","preliminary","approve","johnson"
